H2 ppm,CH4 ppm,C2H6 ppm,C2H4 ppm,C2H2 ppm,H2 percentage,CH4 percentage,C2H6 percentage,C2H4 percentage,C2H2 percentage,Centroid X,Centroid Y,Expected Region,Matched Region
407.0,28.0,15.0,21.0,0.0001,86.4118712501335,5.944797039321224,3.1847126996363695,4.458597779490917,2.12314179975758e-05,-1.0189935742319096,24.696442271977855,PentagonRegions.PD,PentagonRegions.S
15.0,139.0,160.0,343.0,0.0001,2.2831046753265336,21.156769991359212,24.35311653681636,52.20699357580006,1.5220697835510224e-05,0.10549460052589854,-13.917917632630674,PentagonRegions.T2,PentagonRegions.T3
219.0,44.0,3.0,3.0,0.0001,81.41260914029401,16.356871242798796,1.1152412210999179,1.1152412210999179,3.717470736999727e-05,-1.1901675031171557,18.14982431130248,PentagonRegions.T1,PentagonRegions.S
30.1,17.1,2.2,5.5,30.1,35.411764705882355,20.117647058823533,2.5882352941176476,6.470588235294119,35.411764705882355,9.259491212417878,11.221495649352653,PentagonRegions.D1,PentagonRegions.D2
4.1,3.5,0.68,1.2,5.2,27.929155313351494,23.841961852861036,4.632152588555859,8.174386920980927,35.42234332425068,7.795728888975942,7.098747444408985,PentagonRegions.D1,PentagonRegions.D2
88.5,22.8,108.4,12.0,7.5,36.99832775919732,9.531772575250837,45.317725752508366,5.016722408026756,3.1354515050167224,-13.546281304236627,13.405871810190817,PentagonRegions.D2,PentagonRegions.S
274.0,27.0,5.0,33.0,97.0,62.84403669724771,6.192660550458716,1.146788990825688,7.568807339449542,22.24770642201835,6.6606295984153885,20.00963433814685,PentagonRegions.D2,PentagonRegions.D1
50.0,42.0,98.0,10.0,33.0,21.45922746781116,18.025751072961373,42.06008583690987,4.291845493562231,14.163090128755366,-11.09995992131743,5.771254272147852,PentagonRegions.D2,PentagonRegions.S
1076.0,95.0,4.0,71.0,231.0,72.85037237643873,6.431956668923494,0.2708192281651997,4.807041299932295,15.639810426540285,4.798020880898069,23.6080167802386,PentagonRegions.PD,PentagonRegions.D1
63.0,22.0,15.0,11.0,76.0,33.68983957219251,11.76470588235294,8.02139037433155,5.88235294117647,40.64171122994652,9.682449155765932,11.966653772449218,PentagonRegions.D2,PentagonRegions.D1
