H2 percentage,CH4 percentage,C2H6 percentage,C2H4 percentage,C2H2 percentage,Centroid X,Centroid Y,Expected Region,Matched Region
37.1900826446281,36.15702479338843,15.495867768595042,10.330578512396695,0.8264462809917356,-7.367547555723857,-0.5336735842550756,PentagonRegions.T2,PentagonRegions.T1
60.752655509324995,11.290316510582521,25.806437738474337,5.3763411955154864e-05,2.1505364782061944,-7.923101069079604,19.33800567746837,PentagonRegions.PD,PentagonRegions.S
5.867850098619329,33.03747534516766,14.102564102564102,46.0552268244576,0.9368836291913214,-0.558897447414745,-17.068529645541776,PentagonRegions.T2,PentagonRegions.T3
22.042998901613494,34.946217770850666,11.827950630134069,31.18277893398982,5.3763411955154864e-05,-3.493150517497407,-11.674615104085346,PentagonRegions.T2,PentagonRegions.T3
35.411764705882355,20.117647058823533,2.5882352941176476,6.470588235294119,35.411764705882355,9.259491212417878,11.221495649352653,PentagonRegions.D1,PentagonRegions.D2
82.16777470784987,5.594401682236587,3.496501051397867e-05,12.237753679892533,3.496501051397867e-05,1.3015122103085353,-4.806117965754208,PentagonRegions.PD,PentagonRegions.T3
36.99832775919732,9.531772575250837,45.317725752508366,5.016722408026756,3.1354515050167224,-13.546281304236627,13.405871810190817,PentagonRegions.D2,PentagonRegions.S
86.30393996247656,5.966228893058163,6.116322701688557,0.7129455909943716,0.9005628517823642,-1.7293630092281616,27.3856992091825,PentagonRegions.PD,PentagonRegions.S
4.807689996302886,26.923063979296163,34.615367973380785,33.6538299741202,4.807689996302887e-05,-7.869730833900598,-8.673114184696125,PentagonRegions.T1,PentagonRegions.T2
37.551273904737414,6.019147729721116,54.7195248156465,1.7099851504889532,6.839940601955814e-05,-17.438382475208535,16.121464672067077,PentagonRegions.T1,PentagonRegions.S
62.84403669724771,6.192660550458716,1.146788990825688,7.568807339449542,22.24770642201835,6.6606295984153885,20.00963433814685,PentagonRegions.D2,PentagonRegions.D1
10.576414595452142,37.017451084082495,13.220518244315176,39.13273400317293,0.052882072977260705,-2.677464379846477,-16.007762357942457,PentagonRegions.T2,PentagonRegions.T3
