H2 percentage,CH4 percentage,C2H6 percentage,C2H4 percentage,C2H2 percentage,Centroid X,Centroid Y,Expected Region,Matched Region
36.0,167.0,230.0,18.0,0.0001,-95.5590349290381,-13.567802639846622,PentagonRegions.T1,
24.0,47.0,113.0,10.0,0.0001,-40.000363028127,4.773520881477261,PentagonRegions.T1,
54.9,8.8,80.0,2.5,0.0001,-25.494932617137348,23.569597472026743,PentagonRegions.T1,
112.0,68.0,136.0,9.0,0.0001,-47.255333083954476,29.065074018601457,PentagonRegions.T1,
219.0,44.0,3.0,3.0,0.0001,-3.2015517735526533,48.82304554722798,PentagonRegions.T1,
39.4,65.2,103.9,8.1,0.0001,-39.5239606386625,3.556161210382625,PentagonRegions.T1,
95.0,110.0,160.0,50.0,0.0001,-55.03101338916394,6.854044668538978,PentagonRegions.T1,
0.0001,153.0,395.0,11.7,0.0001,-151.53110665433027,-1.8338662920771003,PentagonRegions.T1,
121.0,73.0,179.0,11.0,0.0001,-60.99869283021742,34.85688359880428,PentagonRegions.T1,
74.0,173.0,263.0,33.0,0.0001,-100.67919452329546,-2.8292085361096597,PentagonRegions.T1,
13.0,59.0,117.0,44.0,0.0001,-36.28699178861154,-6.699118387436785,PentagonRegions.T1,
13.0,138.0,83.0,16.0,0.0001,-46.960740577900026,-27.550985499166092,PentagonRegions.T1,
36.0,21.0,65.0,2.0,0.0001,-21.915830651110095,11.98176566092027,PentagonRegions.T1,PentagonRegions.S
9.0,56.0,135.0,7.0,1.0,-50.33708122875961,0.5287175929778357,PentagonRegions.T1,
0.0001,187.0,609.0,13.0,0.0001,-225.6147231443259,10.917393170342491,PentagonRegions.T1,
820.0,1740.0,951.0,867.0,128.0,-367.51709970303705,-331.75961736921613,PentagonRegions.T1,
10.0,26.0,147.0,6.0,0.0001,-48.95330019385287,10.441718287966848,PentagonRegions.T1,
18.0,30.0,146.0,8.0,0.0001,-48.446868115359216,11.488096471039263,PentagonRegions.T1,
27.0,28.0,136.0,8.0,0.0001,-44.6865521199585,13.876609077746483,PentagonRegions.T1,
34.0,8.6,70.3,3.1,0.0001,-22.436418191042485,15.651067323121874,PentagonRegions.T1,PentagonRegions.S
113.0,137.0,173.0,34.0,0.0001,-64.75330661100847,8.696358947293566,PentagonRegions.T1,
45.0,125.0,111.0,25.0,0.0001,-48.422767780664216,-13.79605058984096,PentagonRegions.T1,
78.0,66.0,62.0,2.6,0.0001,-25.333806609694726,11.731063768225294,PentagonRegions.T1,PentagonRegions.S
55.0,22.0,358.0,2.6,0.0001,-114.49457903987202,48.1624728033892,PentagonRegions.T1,
10.0,63.0,176.0,35.0,0.0001,-57.51804777819588,-0.522386925950387,PentagonRegions.T1,
11.0,271.0,465.0,32.0,0.0001,-189.03460977145298,-25.881969714087344,PentagonRegions.T1,
34.0,30.0,34.0,2.5,0.0001,-13.262454540647626,5.247811637955505,PentagonRegions.T1,PentagonRegions.S
187.0,86.0,155.0,21.0,6.0,-51.224123908451695,48.29431024399533,PentagonRegions.T1,
48.0,40.0,11.0,0.5,0.0001,-7.063467539325501,4.635820856407777,PentagonRegions.T1,PentagonRegions.S
124.0,166.0,87.0,59.0,0.0001,-39.14163976728378,-16.239297330886266,PentagonRegions.T1,
8.0,16.0,88.0,7.0,0.0001,-28.566178381656865,6.408134514241507,PentagonRegions.T1,PentagonRegions.S
320.0,131.0,187.0,127.0,0.0001,-55.87083027591708,59.26776832793722,PentagonRegions.T1,
92.0,27.0,67.0,7.0,0.0001,-22.011606558923752,28.075167262259804,PentagonRegions.T1,
900.0,9180.0,0.0001,900.0,22.0,-1614.0948775143088,-2705.1828551685567,PentagonRegions.T1,
6.0,197.0,476.9,16.9,0.0001,-183.5447886557738,-4.211591762108494,PentagonRegions.T1,
0.0001,215.0,555.0,18.4,0.0001,-212.30839602432607,-2.8050917310608696,PentagonRegions.T1,
78.0,66.0,283.0,2.6,0.0001,-95.29418536003463,34.85169328914762,PentagonRegions.T1,
130.0,140.0,24.0,120.0,0.0001,-8.904593679914184,-49.551621724378926,PentagonRegions.T1,
10.0,24.0,80.0,5.0,0.0001,-27.626181567989033,4.1252588202588445,PentagonRegions.T1,PentagonRegions.S
0.0001,224.0,0.0001,45.0,0.0001,-35.071186720104286,-72.54180322779318,PentagonRegions.T1,
11.0,46.0,155.0,18.0,0.0001,-52.04764284054343,4.6127055399738115,PentagonRegions.T1,
27.0,49.0,192.0,9.0,0.0001,-65.3201384581897,13.572059454628844,PentagonRegions.T1,
103.0,74.0,80.0,9.0,0.0001,-30.583613835685668,17.97832400721092,PentagonRegions.T1,
31.2,8.9,119.0,4.4,0.0001,-37.809192202266175,19.626256072948806,PentagonRegions.T1,
0.0001,33.7,136.0,11.4,0.0001,-46.21007868965752,3.59962814736577,PentagonRegions.T1,
181.0,262.0,41.0,28.0,0.0001,-44.073679312187934,-31.696796960205834,PentagonRegions.T1,
14.0,44.0,124.0,7.0,1.0,-44.13932170196379,4.127411273253629,PentagonRegions.T1,
50.0,3.0,1.0,0.0001,0.0001,-0.35025800022092884,15.78047238857263,PentagonRegions.T1,PentagonRegions.S
21.0,14.0,191.0,90.0,0.0001,-49.50946654737447,14.369359226571758,PentagonRegions.T1,
160.0,130.0,33.0,96.0,0.0001,-13.266341214015101,-27.068941492948934,PentagonRegions.T1,PentagonRegions.T2
16.0,68.0,157.0,19.0,0.0001,-56.0106334565087,0.040502566446665736,PentagonRegions.T1,
122.0,161.0,271.0,35.0,0.0001,-98.43897162662613,15.707789075646177,PentagonRegions.T1,
4.0,99.0,82.0,4.2,0.1,-43.412130608702306,-17.661408337855345,PentagonRegions.T1,
157.0,46.0,76.0,12.0,0.0001,-25.462993789042862,43.380287175454235,PentagonRegions.T1,
38.0,38.0,296.0,14.0,0.0001,-95.41496169001606,30.64294237440263,PentagonRegions.T1,
24.7,20.4,117.0,71.0,6.8,-24.780919688913002,4.22328866437799,PentagonRegions.T1,PentagonRegions.S
74.8,30.1,82.3,13.6,0.0001,-26.67145571162957,22.3105203161386,PentagonRegions.T1,
74.0,100.0,85.0,17.0,0.0001,-35.94448483394435,0.10841541011789864,PentagonRegions.T1,
5.0,14.0,234.0,5.0,0.0001,-75.04969164602481,21.34332335037533,PentagonRegions.T1,
36.0,94.0,78.0,13.0,2.0,-35.34354273938624,-9.176508201391458,PentagonRegions.T1,
505.57,475.35,242.3,524.45,3.29,-53.84731672680155,-112.90839324149097,PentagonRegions.T1,
14.0,15.0,42.0,73.0,0.0001,-2.4320795071048114,-8.87191162682842,PentagonRegions.T2,PentagonRegions.T3
180.0,175.0,75.0,50.0,4.0,-35.65893016970345,-2.5829801477945664,PentagonRegions.T2,
59.0,119.0,36.0,70.0,0.0001,-17.165677165814046,-33.68892082274352,PentagonRegions.T2,
185.0,302.0,27.0,33.0,0.0001,-48.46544141227801,-52.77111720168203,PentagonRegions.T2,
1270.0,3450.0,520.0,1390.0,8.0,-488.18879922806525,-1033.8146688513132,PentagonRegions.T2,
119.0,670.0,286.0,934.0,19.0,-11.334440233571032,-346.14978121158714,PentagonRegions.T2,
72.0,442.0,221.0,461.0,0.7,-49.19304407623952,-183.5943154007634,PentagonRegions.T2,
16.0,98.0,35.0,64.0,0.0001,-14.80337200833324,-33.841398238708365,PentagonRegions.T2,
110.6,458.8,242.6,406.4,0.0001,-69.45192523433106,-162.7708587206962,PentagonRegions.T2,
200.0,700.0,250.0,740.0,1.0,-50.63085142289692,-302.70678618869186,PentagonRegions.T2,
15.0,159.0,29.0,87.0,0.0001,-20.40229901689321,-58.166968765187896,PentagonRegions.T2,
54.0,143.0,23.0,101.0,0.0001,-12.8617509955224,-55.02756826034257,PentagonRegions.T2,
43.0,116.0,65.0,139.0,0.0001,-11.779399184893425,-46.69101900862125,PentagonRegions.T2,
73.0,177.0,37.0,52.0,0.0001,-30.401530304620902,-42.26785076812897,PentagonRegions.T2,
